from_id,anbieter,stunde,median_gehzeit,tage_unter_5min,tage_gesamt,anteil_unter_5min,ms_pop
5327,Bolt,6,1,21,21,100,NA
5327,Bolt,7,1,18,20,90,NA
5327,Bolt,8,1,14,17,82,NA
5327,Bolt,9,1,14,15,93,NA
5327,Dott,6,2,17,20,85,NA
5327,Dott,7,1,16,19,84,NA
5327,Dott,8,1,17,18,94,NA
5327,Dott,9,1,16,17,94,NA
5328,Bolt,6,1,17,18,94,NA
5328,Bolt,7,1,18,20,90,NA
5328,Bolt,8,1,14,16,88,NA
5328,Bolt,9,1,15,15,100,NA
5328,Dott,6,1,18,20,90,NA
5328,Dott,7,1,17,19,89,NA
5328,Dott,8,1,16,17,94,NA
5328,Dott,9,1,14,17,82,NA
5329,Bolt,6,1,19,21,90,NA
5329,Bolt,7,1,20,20,100,NA
5329,Bolt,8,1,16,17,94,NA
5329,Bolt,9,1,14,15,93,NA
5329,Dott,6,1,18,20,90,NA
5329,Dott,7,1.5,16,18,89,NA
5329,Dott,8,2,13,17,76,NA
5329,Dott,9,1,15,17,88,NA
533,Bolt,6,1,20,22,91,429
533,Bolt,7,1,23,23,100,429
533,Bolt,8,1,21,22,95,429
533,Bolt,9,3,16,22,73,429
533,Dott,6,1,22,24,92,429
533,Dott,7,1,23,24,96,429
533,Dott,8,1,18,24,75,429
533,Dott,9,1,22,24,92,429
533,Villo (cyclocity/JCDecaux),6,9,0,24,0,429
533,Villo (cyclocity/JCDecaux),7,9,0,24,0,429
533,Villo (cyclocity/JCDecaux),8,9,0,24,0,429
533,Villo (cyclocity/JCDecaux),9,9,0,24,0,429
5330,Bolt,6,1,20,21,95,NA
5330,Bolt,7,1,19,20,95,NA
5330,Bolt,8,2,16,17,94,NA
5330,Bolt,9,2,12,15,80,NA
5330,Dott,6,1,19,20,95,NA
5330,Dott,7,1,16,18,89,NA
5330,Dott,8,2,15,18,83,NA
5330,Dott,9,1,15,17,88,NA
5331,Bolt,6,1,20,20,100,NA
5331,Bolt,7,1,19,20,95,NA
5331,Bolt,8,1,16,17,94,NA
5331,Bolt,9,1,13,15,87,NA
5331,Dott,6,1,17,20,85,NA
5331,Dott,7,2,17,19,89,NA
5331,Dott,8,1.5,15,18,83,NA
5331,Dott,9,1,16,17,94,NA
5332,Bolt,6,1,19,21,90,NA
5332,Bolt,7,1,18,20,90,NA
5332,Bolt,8,1,16,17,94,NA
5332,Bolt,9,1,14,14,100,NA
5332,Dott,6,1.5,18,20,90,NA
5332,Dott,7,1,18,18,100,NA
5332,Dott,8,1,17,18,94,NA
5332,Dott,9,1,15,16,94,NA
5333,Bolt,6,1,19,20,95,NA
5333,Bolt,7,1,19,20,95,NA
5333,Bolt,8,1,16,17,94,NA
5333,Bolt,9,1,13,13,100,NA
5333,Dott,6,1,19,19,100,NA
5333,Dott,7,2,17,19,89,NA
5333,Dott,8,1,16,18,89,NA
5333,Dott,9,1,16,17,94,NA
5334,Bolt,6,1,19,20,95,NA
5334,Bolt,7,1,18,19,95,NA
5334,Bolt,8,1,16,17,94,NA
5334,Bolt,9,1,13,14,93,NA
5334,Dott,6,1,16,17,94,NA
5334,Dott,7,1,19,19,100,NA
5334,Dott,8,1.5,13,18,72,NA
5334,Dott,9,2,13,16,81,NA
5335,Bolt,6,2,20,21,95,NA
5335,Bolt,7,2,16,19,84,NA
5335,Bolt,8,1,15,16,94,NA
5335,Bolt,9,1,11,14,79,NA
5335,Dott,6,2,17,19,89,NA
5335,Dott,7,1,15,18,83,NA
5335,Dott,8,1,18,18,100,NA
5335,Dott,9,1,16,17,94,NA
5336,Bolt,6,1,19,21,90,NA
5336,Bolt,7,1,17,20,85,NA
5336,Bolt,8,1,16,17,94,NA
5336,Bolt,9,2,13,14,93,NA
5336,Dott,6,1,18,19,95,NA
5336,Dott,7,1,15,19,79,NA
5336,Dott,8,1,14,17,82,NA
5336,Dott,9,1,16,17,94,NA
5337,Bolt,6,1,20,21,95,NA
5337,Bolt,7,1,18,20,90,NA
5337,Bolt,8,1,17,17,100,NA
5337,Bolt,9,1,13,14,93,NA
5337,Dott,6,1,15,18,83,NA
5337,Dott,7,2,18,19,95,NA
5337,Dott,8,1,18,18,100,NA
5337,Dott,9,1.5,13,16,81,NA
5338,Bolt,6,1,17,20,85,NA
5338,Bolt,7,1,17,20,85,NA
5338,Bolt,8,1,16,16,100,NA
5338,Bolt,9,2,13,13,100,NA
5338,Dott,6,2,16,19,84,NA
5338,Dott,7,1,18,19,95,NA
5338,Dott,8,1.5,14,18,78,NA
5338,Dott,9,1,16,17,94,NA
5339,Bolt,6,1,18,20,90,NA
5339,Bolt,7,1,20,20,100,NA
5339,Bolt,8,2,13,17,76,NA
5339,Bolt,9,1,14,14,100,NA
5339,Dott,6,1,19,19,100,NA
5339,Dott,7,2,19,19,100,NA
5339,Dott,8,1,18,18,100,NA
5339,Dott,9,1,16,17,94,NA
534,Bolt,6,2,18,21,86,305
534,Bolt,7,2,22,23,96,305
534,Bolt,8,1,21,23,91,305
534,Bolt,9,1,21,22,95,305
534,Dott,6,1,21,23,91,305
534,Dott,7,1,22,24,92,305
534,Dott,8,1,22,24,92,305
534,Dott,9,1,22,23,96,305
534,Villo (cyclocity/JCDecaux),6,6,0,24,0,305
534,Villo (cyclocity/JCDecaux),7,6,0,24,0,305
534,Villo (cyclocity/JCDecaux),8,6,0,24,0,305
534,Villo (cyclocity/JCDecaux),9,6,0,24,0,305
5340,Bolt,6,1,20,21,95,NA
5340,Bolt,7,1.5,19,20,95,NA
5340,Bolt,8,1,17,17,100,NA
5340,Bolt,9,1,14,14,100,NA
5340,Dott,6,1,17,19,89,NA
5340,Dott,7,1,16,18,89,NA
5340,Dott,8,2,14,18,78,NA
5340,Dott,9,1,14,16,88,NA
5341,Bolt,6,1,18,20,90,NA
5341,Bolt,7,1.5,19,20,95,NA
5341,Bolt,8,1,17,17,100,NA
5341,Bolt,9,2,12,14,86,NA
5341,Dott,6,1,18,19,95,NA
5341,Dott,7,1.5,15,18,83,NA
5341,Dott,8,2,16,18,89,NA
5341,Dott,9,1,12,17,71,NA
5342,Bolt,6,1,20,21,95,NA
5342,Bolt,7,1,18,20,90,NA
5342,Bolt,8,1,16,17,94,NA
5342,Bolt,9,2.5,11,14,79,NA
5342,Dott,6,1,17,18,94,NA
5342,Dott,7,1,18,18,100,NA
5342,Dott,8,1,17,18,94,NA
5342,Dott,9,1,16,17,94,NA
5343,Bolt,6,1,20,21,95,NA
5343,Bolt,7,1,19,20,95,NA
5343,Bolt,8,2,16,17,94,NA
5343,Bolt,9,1,10,13,77,NA
5343,Dott,6,1,17,18,94,NA
5343,Dott,7,1,14,18,78,NA
5343,Dott,8,1,16,18,89,NA
5343,Dott,9,1,16,17,94,NA
5344,Bolt,6,1,20,21,95,NA
5344,Bolt,7,1,19,20,95,NA
5344,Bolt,8,1,15,17,88,NA
5344,Bolt,9,0.5,14,14,100,NA
5344,Dott,6,1,18,19,95,NA
5344,Dott,7,2,15,18,83,NA
5344,Dott,8,1,14,18,78,NA
5344,Dott,9,1,15,17,88,NA
5345,Bolt,6,1,21,21,100,NA
5345,Bolt,7,1.5,18,20,90,NA
5345,Bolt,8,3,13,17,76,NA
5345,Bolt,9,1,14,14,100,NA
5345,Dott,6,1,17,19,89,NA
5345,Dott,7,2,16,17,94,NA
5345,Dott,8,1,16,18,89,NA
5345,Dott,9,1,15,16,94,NA
5346,Bolt,6,1,19,21,90,NA
5346,Bolt,7,1,16,20,80,NA
5346,Bolt,8,1,16,17,94,NA
5346,Bolt,9,1,14,14,100,NA
5346,Dott,6,1,15,18,83,NA
5346,Dott,7,1,16,18,89,NA
5346,Dott,8,1,16,16,100,NA
5346,Dott,9,1,14,16,88,NA
5347,Bolt,6,1,20,21,95,NA
5347,Bolt,7,1,17,20,85,NA
5347,Bolt,8,1,17,17,100,NA
5347,Bolt,9,1.5,13,14,93,NA
5347,Dott,6,1,17,19,89,NA
5347,Dott,7,1,14,17,82,NA
5347,Dott,8,1,16,17,94,NA
5347,Dott,9,1.5,16,16,100,NA
5348,Bolt,6,1,19,20,95,NA
5348,Bolt,7,1,19,19,100,NA
5348,Bolt,8,1.5,14,16,88,NA
5348,Bolt,9,1,12,13,92,NA
5348,Dott,6,1,15,18,83,NA
5348,Dott,7,1,17,18,94,NA
5348,Dott,8,1,16,17,94,NA
5348,Dott,9,1,15,16,94,NA
5349,Bolt,6,1,19,20,95,NA
5349,Bolt,7,1,18,19,95,NA
5349,Bolt,8,1,16,17,94,NA
5349,Bolt,9,1,11,14,79,NA
5349,Dott,6,1,18,19,95,NA
5349,Dott,7,1,16,17,94,NA
5349,Dott,8,2,17,17,100,NA
5349,Dott,9,1.5,13,16,81,NA
535,Bolt,6,1,21,22,95,352
535,Bolt,7,2,21,23,91,352
535,Bolt,8,1,18,20,90,352
535,Bolt,9,1,20,24,83,352
535,Dott,6,1,22,23,96,352
535,Dott,7,1,22,24,92,352
535,Dott,8,1,24,24,100,352
535,Dott,9,1,22,24,92,352
535,Villo (cyclocity/JCDecaux),6,1,24,24,100,352
535,Villo (cyclocity/JCDecaux),7,1,24,24,100,352
535,Villo (cyclocity/JCDecaux),8,1,24,24,100,352
535,Villo (cyclocity/JCDecaux),9,1,24,24,100,352
5350,Bolt,6,1,19,20,95,NA
5350,Bolt,7,1,18,19,95,NA
5350,Bolt,8,1,16,17,94,NA
5350,Bolt,9,1,11,13,85,NA
5350,Dott,6,1,17,19,89,NA
5350,Dott,7,1,16,18,89,NA
5350,Dott,8,1,17,17,100,NA
5350,Dott,9,1.5,15,16,94,NA
5351,Bolt,6,1,18,19,95,NA
5351,Bolt,7,2,17,19,89,NA
5351,Bolt,8,1,16,16,100,NA
5351,Bolt,9,1,14,14,100,NA
5351,Dott,6,1,19,19,100,NA
5351,Dott,7,1,17,18,94,NA
5351,Dott,8,2,13,17,76,NA
5351,Dott,9,1,16,16,100,NA
5352,Bolt,6,1.5,19,20,95,NA
5352,Bolt,7,1,17,19,89,NA
5352,Bolt,8,1,16,17,94,NA
5352,Bolt,9,1,14,14,100,NA
5352,Dott,6,1,17,18,94,NA
5352,Dott,7,1,17,18,94,NA
5352,Dott,8,1,13,16,81,NA
5352,Dott,9,1,14,16,88,NA
5353,Bolt,6,1,16,19,84,NA
5353,Bolt,7,1,18,18,100,NA
5353,Bolt,8,1,15,16,94,NA
5353,Bolt,9,2,11,14,79,NA
5353,Dott,6,1,16,19,84,NA
5353,Dott,7,1,17,18,94,NA
5353,Dott,8,1,15,17,88,NA
5353,Dott,9,1,14,16,88,NA
5354,Bolt,6,1,17,19,89,NA
5354,Bolt,7,2,17,18,94,NA
5354,Bolt,8,1,17,17,100,NA
5354,Bolt,9,1,14,14,100,NA
5354,Dott,6,2,15,19,79,NA
5354,Dott,7,1,18,18,100,NA
5354,Dott,8,2,14,17,82,NA
5354,Dott,9,1,13,15,87,NA
5355,Bolt,6,1,19,19,100,NA
5355,Bolt,7,2,18,18,100,NA
5355,Bolt,8,1.5,15,16,94,NA
5355,Bolt,9,1.5,12,14,86,NA
5355,Dott,6,1,16,18,89,NA
5355,Dott,7,1,15,18,83,NA
5355,Dott,8,2,16,17,94,NA
5355,Dott,9,1,16,16,100,NA
5356,Bolt,6,1,17,19,89,NA
5356,Bolt,7,1,15,17,88,NA
5356,Bolt,8,1,14,17,82,NA
5356,Bolt,9,1,13,13,100,NA
5356,Dott,6,2,16,19,84,NA
5356,Dott,7,1,17,18,94,NA
5356,Dott,8,1,14,16,88,NA
5356,Dott,9,2,14,16,88,NA
5357,Bolt,6,1,17,19,89,NA
5357,Bolt,7,1,18,18,100,NA
5357,Bolt,8,1,15,17,88,NA
5357,Bolt,9,1.5,14,14,100,NA
5357,Dott,6,1,18,19,95,NA
5357,Dott,7,1,16,17,94,NA
5357,Dott,8,1,17,17,100,NA
5357,Dott,9,1.5,14,16,88,NA
5358,Bolt,6,1,17,19,89,NA
5358,Bolt,7,2,15,17,88,NA
5358,Bolt,8,1,16,16,100,NA
5358,Bolt,9,1,14,14,100,NA
5358,Dott,6,1,17,19,89,NA
5358,Dott,7,1,15,18,83,NA
5358,Dott,8,1,16,17,94,NA
5358,Dott,9,1,15,16,94,NA
5359,Bolt,6,1,17,19,89,NA
5359,Bolt,7,1,15,18,83,NA
5359,Bolt,8,1,13,14,93,NA
5359,Bolt,9,2,12,14,86,NA
5359,Dott,6,1,16,19,84,NA
5359,Dott,7,1,18,18,100,NA
5359,Dott,8,1,15,17,88,NA
5359,Dott,9,1,13,16,81,NA
536,Bolt,6,1,21,24,88,448
536,Bolt,7,1,19,20,95,448
536,Bolt,8,1,23,24,96,448
536,Bolt,9,2,18,23,78,448
536,Dott,6,1.5,21,24,88,448
536,Dott,7,1.5,19,22,86,448
536,Dott,8,1,22,23,96,448
536,Dott,9,1,21,24,88,448
536,Villo (cyclocity/JCDecaux),6,6,0,24,0,448
536,Villo (cyclocity/JCDecaux),7,6,0,24,0,448
536,Villo (cyclocity/JCDecaux),8,6,0,24,0,448
536,Villo (cyclocity/JCDecaux),9,6,0,24,0,448
5360,Bolt,6,1,18,19,95,NA
5360,Bolt,7,1.5,16,18,89,NA
5360,Bolt,8,2,13,15,87,NA
5360,Bolt,9,1,12,12,100,NA
5360,Dott,6,1,18,18,100,NA
5360,Dott,7,1,17,17,100,NA
5360,Dott,8,2,16,17,94,NA
5360,Dott,9,1,14,16,88,NA
5361,Bolt,6,2,16,19,84,NA
5361,Bolt,7,1,18,18,100,NA
5361,Bolt,8,1,14,15,93,NA
5361,Bolt,9,1,11,13,85,NA
5361,Dott,6,1,18,19,95,NA
5361,Dott,7,1,17,18,94,NA
5361,Dott,8,3,10,15,67,NA
5361,Dott,9,1,14,16,88,NA
5362,Bolt,6,2,16,19,84,NA
5362,Bolt,7,1,17,17,100,NA
5362,Bolt,8,1,13,15,87,NA
5362,Bolt,9,1,12,13,92,NA
5362,Dott,6,1,18,19,95,NA
5362,Dott,7,1,16,18,89,NA
5362,Dott,8,1,14,17,82,NA
5362,Dott,9,1,16,16,100,NA
5363,Bolt,6,1,17,19,89,NA
5363,Bolt,7,2,16,18,89,NA
5363,Bolt,8,2,11,14,79,NA
5363,Bolt,9,2,13,13,100,NA
5363,Dott,6,1,18,19,95,NA
5363,Dott,7,1,16,18,89,NA
5363,Dott,8,2,13,17,76,NA
5363,Dott,9,1,12,15,80,NA
5364,Bolt,6,1,17,19,89,NA
5364,Bolt,7,1,18,18,100,NA
5364,Bolt,8,2,11,15,73,NA
5364,Bolt,9,1,13,13,100,NA
5364,Dott,6,1,15,19,79,NA
5364,Dott,7,2,15,17,88,NA
5364,Dott,8,1,14,17,82,NA
5364,Dott,9,1,14,16,88,NA
5365,Bolt,6,1,16,19,84,NA
5365,Bolt,7,1,17,18,94,NA
5365,Bolt,8,1,15,15,100,NA
5365,Bolt,9,1,11,12,92,NA
5365,Dott,6,1,19,19,100,NA
5365,Dott,7,1,16,18,89,NA
5365,Dott,8,1,15,17,88,NA
5365,Dott,9,1,15,16,94,NA
5366,Bolt,6,1,17,19,89,NA
5366,Bolt,7,1,18,18,100,NA
5366,Bolt,8,1,14,15,93,NA
5366,Bolt,9,1,12,13,92,NA
5366,Dott,6,1,18,19,95,NA
5366,Dott,7,1,17,18,94,NA
5366,Dott,8,1,14,17,82,NA
5366,Dott,9,1,15,16,94,NA
5367,Bolt,6,1,19,19,100,NA
5367,Bolt,7,1,14,17,82,NA
5367,Bolt,8,1,15,15,100,NA
5367,Bolt,9,1,11,12,92,NA
5367,Dott,6,1,18,18,100,NA
5367,Dott,7,1,17,18,94,NA
5367,Dott,8,1,15,17,88,NA
5367,Dott,9,2,12,15,80,NA
5368,Bolt,6,2,16,19,84,NA
5368,Bolt,7,1,16,18,89,NA
5368,Bolt,8,1,13,15,87,NA
5368,Bolt,9,1,12,12,100,NA
5368,Dott,6,1,19,19,100,NA
5368,Dott,7,1,14,17,82,NA
5368,Dott,8,1,16,17,94,NA
5368,Dott,9,1.5,14,16,88,NA
5369,Bolt,6,2,15,19,79,NA
5369,Bolt,7,1,17,18,94,NA
5369,Bolt,8,1,15,15,100,NA
5369,Bolt,9,1,12,13,92,NA
5369,Dott,6,1,16,19,84,NA
5369,Dott,7,1,15,17,88,NA
5369,Dott,8,1.5,16,16,100,NA
5369,Dott,9,1,13,16,81,NA
537,Bolt,6,1.5,19,20,95,132
537,Bolt,7,1,19,23,83,132
537,Bolt,8,1,16,21,76,132
537,Bolt,9,1,16,22,73,132
537,Dott,6,1,20,23,87,132
537,Dott,7,1,20,24,83,132
537,Dott,8,1.5,21,24,88,132
537,Dott,9,1,22,24,92,132
5370,Bolt,6,1,19,19,100,NA
5370,Bolt,7,1.5,15,18,83,NA
5370,Bolt,8,1,13,15,87,NA
5370,Bolt,9,1,11,13,85,NA
5370,Dott,6,1,18,19,95,NA
5370,Dott,7,1,15,18,83,NA
5370,Dott,8,1,16,16,100,NA
5370,Dott,9,1,15,16,94,NA
5371,Bolt,6,1,17,19,89,NA
5371,Bolt,7,1,16,18,89,NA
5371,Bolt,8,1,12,15,80,NA
5371,Bolt,9,1,11,13,85,NA
5371,Dott,6,1,19,19,100,NA
5371,Dott,7,2,15,18,83,NA
5371,Dott,8,1,14,16,88,NA
5371,Dott,9,1,16,16,100,NA
5372,Bolt,6,1,18,19,95,NA
5372,Bolt,7,1,13,17,76,NA
5372,Bolt,8,1,15,15,100,NA
5372,Bolt,9,1,11,12,92,NA
5372,Dott,6,1,16,18,89,NA
5372,Dott,7,1,16,18,89,NA
5372,Dott,8,1,13,16,81,NA
5372,Dott,9,1,13,15,87,NA
5373,Bolt,6,1,15,19,79,NA
5373,Bolt,7,1,16,17,94,NA
5373,Bolt,8,1,15,15,100,NA
5373,Bolt,9,1,12,13,92,NA
5373,Dott,6,1,18,19,95,NA
5373,Dott,7,1,17,18,94,NA
5373,Dott,8,1,16,17,94,NA
5373,Dott,9,1,15,16,94,NA
5374,Bolt,6,1,18,19,95,NA
5374,Bolt,7,1,16,17,94,NA
5374,Bolt,8,1,14,15,93,NA
5374,Bolt,9,1,11,13,85,NA
5374,Dott,6,1,18,19,95,NA
5374,Dott,7,1,16,18,89,NA
5374,Dott,8,1,17,17,100,NA
5374,Dott,9,1,16,16,100,NA
5375,Bolt,6,1,19,19,100,NA
5375,Bolt,7,2,15,17,88,NA
5375,Bolt,8,1,15,15,100,NA
5375,Bolt,9,1,12,12,100,NA
5375,Dott,6,1,16,18,89,NA
5375,Dott,7,1,16,18,89,NA
5375,Dott,8,1,14,17,82,NA
5375,Dott,9,2,11,16,69,NA
5376,Bolt,6,1,17,18,94,NA
5376,Bolt,7,1,15,17,88,NA
5376,Bolt,8,1,14,15,93,NA
5376,Bolt,9,2,12,13,92,NA
5376,Dott,6,2,17,19,89,NA
5376,Dott,7,1,17,18,94,NA
5376,Dott,8,1,16,17,94,NA
5376,Dott,9,1,15,16,94,NA
5377,Bolt,6,1,18,19,95,NA
5377,Bolt,7,2,16,17,94,NA
5377,Bolt,8,3,8,14,57,NA
5377,Bolt,9,3,9,13,69,NA
5377,Dott,6,1,17,19,89,NA
5377,Dott,7,1,18,18,100,NA
5377,Dott,8,1.5,15,16,94,NA
5377,Dott,9,1,14,16,88,NA
5378,Bolt,6,1,19,19,100,NA
5378,Bolt,7,1,16,17,94,NA
5378,Bolt,8,1,14,15,93,NA
5378,Bolt,9,1,10,12,83,NA
5378,Dott,6,1,18,19,95,NA
5378,Dott,7,1,14,18,78,NA
5378,Dott,8,1,16,17,94,NA
5378,Dott,9,1,14,16,88,NA
5379,Bolt,6,1,15,19,79,NA
5379,Bolt,7,1,16,17,94,NA
5379,Bolt,8,1,15,15,100,NA
5379,Bolt,9,1,12,13,92,NA
5379,Dott,6,1,16,19,84,NA
5379,Dott,7,1,17,18,94,NA
5379,Dott,8,1,14,17,82,NA
5379,Dott,9,1,14,15,93,NA
538,Bolt,6,1,22,24,92,314
538,Bolt,7,1,21,21,100,314
538,Bolt,8,2,19,22,86,314
538,Bolt,9,1,18,19,95,314
538,Dott,6,1,21,23,91,314
538,Dott,7,1.5,22,24,92,314
538,Dott,8,2,19,23,83,314
538,Dott,9,1,23,24,96,314
538,Villo (cyclocity/JCDecaux),6,2,24,24,100,314
538,Villo (cyclocity/JCDecaux),7,2,24,24,100,314
538,Villo (cyclocity/JCDecaux),8,2,24,24,100,314
538,Villo (cyclocity/JCDecaux),9,2,24,24,100,314
5380,Bolt,6,1,17,19,89,NA
5380,Bolt,7,2,14,17,82,NA
5380,Bolt,8,2,11,15,73,NA
5380,Bolt,9,1,12,13,92,NA
5380,Dott,6,1,18,19,95,NA
5380,Dott,7,1,15,18,83,NA
5380,Dott,8,2,13,17,76,NA
5380,Dott,9,1,16,16,100,NA
5381,Bolt,6,1,17,18,94,NA
5381,Bolt,7,1,15,17,88,NA
5381,Bolt,8,1,14,15,93,NA
5381,Bolt,9,2,12,13,92,NA
5381,Dott,6,1,18,19,95,NA
5381,Dott,7,1,16,18,89,NA
5381,Dott,8,1,17,17,100,NA
5381,Dott,9,1,15,16,94,NA
5382,Bolt,6,1,19,19,100,NA
5382,Bolt,7,1,17,17,100,NA
5382,Bolt,8,1,14,15,93,NA
5382,Bolt,9,1,11,13,85,NA
5382,Dott,6,1,17,19,89,NA
5382,Dott,7,1,15,17,88,NA
5382,Dott,8,1,14,16,88,NA
5382,Dott,9,1.5,13,16,81,NA
5383,Bolt,6,1,18,19,95,NA
5383,Bolt,7,1,17,17,100,NA
5383,Bolt,8,1,14,15,93,NA
5383,Bolt,9,1,12,13,92,NA
5383,Dott,6,1,15,19,79,NA
5383,Dott,7,1,15,18,83,NA
5383,Dott,8,1,14,16,88,NA
5383,Dott,9,1,13,16,81,NA
5384,Bolt,6,1,19,19,100,NA
5384,Bolt,7,2,13,17,76,NA
5384,Bolt,8,1,14,14,100,NA
5384,Bolt,9,2,11,13,85,NA
5384,Dott,6,1,16,19,84,NA
5384,Dott,7,1,15,18,83,NA
5384,Dott,8,1,15,16,94,NA
5384,Dott,9,1,14,16,88,NA
5385,Bolt,6,1,18,19,95,NA
5385,Bolt,7,1,17,17,100,NA
5385,Bolt,8,1,13,14,93,NA
5385,Bolt,9,1,12,13,92,NA
5385,Dott,6,1,14,19,74,NA
5385,Dott,7,2,16,18,89,NA
5385,Dott,8,1,16,16,100,NA
5385,Dott,9,1,15,16,94,NA
5386,Bolt,6,1.5,15,18,83,NA
5386,Bolt,7,1,16,16,100,NA
5386,Bolt,8,2,12,14,86,NA
5386,Bolt,9,1,11,11,100,NA
5386,Dott,6,1,18,19,95,NA
5386,Dott,7,1,18,18,100,NA
5386,Dott,8,1.5,16,16,100,NA
5386,Dott,9,1,12,15,80,NA
5387,Bolt,6,1,17,18,94,NA
5387,Bolt,7,1,15,16,94,NA
5387,Bolt,8,1,12,14,86,NA
5387,Bolt,9,1,12,13,92,NA
5387,Dott,6,1,17,19,89,NA
5387,Dott,7,1,18,18,100,NA
5387,Dott,8,1,15,16,94,NA
5387,Dott,9,1.5,14,16,88,NA
5388,Bolt,6,1,16,17,94,NA
5388,Bolt,7,1,15,16,94,NA
5388,Bolt,8,1,13,14,93,NA
5388,Bolt,9,1,11,13,85,NA
5388,Dott,6,1,14,19,74,NA
5388,Dott,7,1,16,18,89,NA
5388,Dott,8,1,14,16,88,NA
5388,Dott,9,1.5,14,16,88,NA
5389,Bolt,6,1,17,17,100,NA
5389,Bolt,7,1,15,16,94,NA
5389,Bolt,8,1,12,13,92,NA
5389,Bolt,9,1,11,13,85,NA
5389,Dott,6,1,18,19,95,NA
5389,Dott,7,1,18,18,100,NA
5389,Dott,8,1,15,16,94,NA
5389,Dott,9,1,16,16,100,NA
539,Bolt,6,1,21,22,95,695
539,Bolt,7,1,22,23,96,695
539,Bolt,8,1,17,21,81,695
539,Bolt,9,1.5,17,22,77,695
539,Dott,6,1,21,24,88,695
539,Dott,7,1.5,22,24,92,695
539,Dott,8,1,20,24,83,695
539,Dott,9,1,22,24,92,695
539,Villo (cyclocity/JCDecaux),6,7,0,24,0,695
539,Villo (cyclocity/JCDecaux),7,7,0,24,0,695
539,Villo (cyclocity/JCDecaux),8,7,0,24,0,695
539,Villo (cyclocity/JCDecaux),9,7,0,24,0,695
5390,Bolt,6,1,15,17,88,NA
5390,Bolt,7,1,15,16,94,NA
5390,Bolt,8,1,14,14,100,NA
5390,Bolt,9,1,11,12,92,NA
5390,Dott,6,1,16,18,89,NA
5390,Dott,7,1,14,17,82,NA
5390,Dott,8,1,14,16,88,NA
5390,Dott,9,1,15,16,94,NA
5391,Bolt,6,2,13,17,76,NA
5391,Bolt,7,1,15,16,94,NA
5391,Bolt,8,1,14,14,100,NA
5391,Bolt,9,1,12,13,92,NA
5391,Dott,6,1,17,19,89,NA
5391,Dott,7,2,16,18,89,NA
5391,Dott,8,1,15,16,94,NA
5391,Dott,9,1,14,16,88,NA
5392,Bolt,6,1,16,17,94,NA
5392,Bolt,7,1,15,15,100,NA
5392,Bolt,8,1,14,14,100,NA
5392,Bolt,9,1,13,13,100,NA
5392,Dott,6,2,18,19,95,NA
5392,Dott,7,1,17,18,94,NA
5392,Dott,8,1,14,16,88,NA
5392,Dott,9,1,15,16,94,NA
5393,Bolt,6,1,16,17,94,NA
5393,Bolt,7,1,16,16,100,NA
5393,Bolt,8,2,12,14,86,NA
5393,Bolt,9,2,12,13,92,NA
5393,Dott,6,2,16,19,84,NA
5393,Dott,7,1,16,18,89,NA
5393,Dott,8,1,13,16,81,NA
5393,Dott,9,1,16,16,100,NA
5394,Bolt,6,1,17,17,100,NA
5394,Bolt,7,1,15,16,94,NA
5394,Bolt,8,1.5,12,14,86,NA
5394,Bolt,9,1,13,13,100,NA
5394,Dott,6,2,17,19,89,NA
5394,Dott,7,2,15,18,83,NA
5394,Dott,8,1,14,16,88,NA
5394,Dott,9,1,13,15,87,NA
5395,Bolt,6,1,17,17,100,NA
5395,Bolt,7,1,15,16,94,NA
5395,Bolt,8,1,14,14,100,NA
5395,Bolt,9,1,12,12,100,NA
5395,Dott,6,1.5,17,18,94,NA
5395,Dott,7,1,18,18,100,NA
5395,Dott,8,1,15,15,100,NA
5395,Dott,9,1.5,13,16,81,NA
5396,Bolt,6,1,16,17,94,NA
5396,Bolt,7,1,14,15,93,NA
5396,Bolt,8,2,11,14,79,NA
5396,Bolt,9,3,12,13,92,NA
5396,Dott,6,1,18,19,95,NA
5396,Dott,7,1,16,17,94,NA
5396,Dott,8,1,15,16,94,NA
5396,Dott,9,1,14,15,93,NA
5397,Bolt,6,1,16,17,94,NA
5397,Bolt,7,1,13,15,87,NA
5397,Bolt,8,1,14,14,100,NA
5397,Bolt,9,1,11,12,92,NA
5397,Dott,6,1,17,19,89,NA
5397,Dott,7,1,18,18,100,NA
5397,Dott,8,1,15,16,94,NA
5397,Dott,9,1,16,16,100,NA
5398,Bolt,6,1,12,17,71,NA
5398,Bolt,7,1,15,16,94,NA
5398,Bolt,8,2,13,13,100,NA
5398,Bolt,9,1,12,12,100,NA
5398,Dott,6,1,17,18,94,NA
5398,Dott,7,1,16,18,89,NA
5398,Dott,8,1,16,16,100,NA
5398,Dott,9,1,14,16,88,NA
5399,Bolt,6,1,15,16,94,NA
5399,Bolt,7,1,16,16,100,NA
5399,Bolt,8,1.5,12,14,86,NA
5399,Bolt,9,1,10,11,91,NA
5399,Dott,6,1,17,19,89,NA
5399,Dott,7,2,16,17,94,NA
5399,Dott,8,1.5,12,16,75,NA
5399,Dott,9,1,16,16,100,NA
54,Bolt,6,1,24,24,100,15
54,Bolt,7,1,22,24,92,15
54,Bolt,8,2,23,24,96,15
54,Bolt,9,1,24,24,100,15
54,Dott,6,2,19,23,83,15
